,0,1,2,3,4,5,6,7,8
52,8.5,0.98728,0.14698,-0.10491,4,-64.5,6.0715,922.25,3
53,8.75,0.98728,0.14698,-0.10491,3,-50.5,0.73324,925.75,3
54,9,0.91693,0.14698,-0.13912,4,-67.5,5.9426,925.75,3
55,9.1,0.91693,0.14698,-0.13912,3,-48.5,1.8408,923.75,3
56,9.15,0.91693,0.14698,-0.13912,3,-48,1.853,923.75,3
57,9.25,0.97555,0.14698,-0.12771,3,-48,2.4406,922.75,3
58,9.5,1.0928,0.078086,-0.070699,3,-47.5,0.28992,921.25,3
59,9.6,1.0928,0.078086,-0.070699,3,-47.5,0.31293,921.25,3
60,9.65,1.0928,0.078086,-0.070699,3,-47.5,0.29759,921.25,3
61,9.7,0.91693,0.14698,-0.12771,4,-67,0.12272,925.25,3
62,9.75,0.91693,0.14698,-0.12771,4,-64.5,4.5498,920.75,3
63,10,0.91693,0.14698,-0.12771,4,-64,1.4067,920.75,3
64,10.25,1.2101,0.0091865,-0.025087,4,-64.5,1.8899,920.25,3
65,10.5,1.2101,0.0091865,-0.025087,4,-65,0.39577,921.75,3
66,10.75,0.92865,0.12402,-0.13912,3,-48.5,2.1629,923.25,3
67,10.825,0.92865,0.12402,-0.13912,3,-49.5,1.3392,924.75,3
68,10.875,0.92865,0.12402,-0.13912,4,-67,0.56144,924.75,3
69,11,0.92865,0.12402,-0.13912,3,-48,5.915,922.25,3
70,11.1,0.91693,0.1355,-0.13912,3,-48,2.7719,922.25,3
71,11.25,1.1163,0.078086,-0.047893,4,-68.5,2.7059,925.75,3
72,11.5,1.1163,0.078086,-0.047893,4,-65.5,1.4251,923.75,3
73,11.75,1.1163,0.078086,-0.047893,3,-48,2.4099,922.75,3
74,11.875,0.92865,0.14698,-0.12771,4,-64.5,0.84829,921.25,3
75,12.25,0.91693,0.14698,-0.13912,3,-47.5,3.726,920.75,3
76,12.325,0.91693,0.14698,-0.13912,3,-47.5,3.7306,920.75,3
77,12.5,1.2101,0.032153,-0.025087,3,-49,1.5386,924.25,3
78,12.75,0.91693,0.14698,-0.13912,4,-64,1.8132,920.25,3
79,12.825,0.91693,0.14698,-0.13912,4,-64,0.26231,921.75,3
80,13,0.91693,0.14698,-0.13912,4,-64.5,0.28379,921.75,3
81,13.25,0.91693,0.14698,-0.13912,3,-48,2.0893,923.25,3
82,13.35,0.9521,0.1355,-0.13912,3,-49.5,1.2579,924.75,3
83,13.5,0.91693,0.14698,-0.13912,3,-48,5.8721,922.25,3
84,13.575,0.91693,0.14698,-0.13912,3,-47.5,2.7443,922.25,3
85,13.625,0.91693,0.14698,-0.13912,3,-47.5,5.8675,922.25,3
86,13.75,0.89348,0.12402,-0.16192,3,-50.5,0.7041,925.75,3
87,13.825,0.89348,0.12402,-0.16192,3,-50.5,0.71484,925.75,3
88,14,1.2101,0.0091865,-0.025087,3,-48.5,1.8055,923.75,3
89,14.25,1.3039,-0.025263,0.0091224,3,-48,2.3853,922.75,3
90,14.325,0.96383,0.1355,-0.13912,3,-47.5,0.23623,921.25,3
91,14.5,0.9052,0.14698,-0.13912,3,-50.5,0.97868,925.25,3
92,14.6,0.9052,0.14698,-0.13912,4,-67.5,6.2817,925.25,3
93,14.75,0.9052,0.14698,-0.13912,4,-64.5,1.2594,920.75,3
94,15,1.0342,0.1355,-0.093505,4,-66,4.0911,924.25,3
95,15.075,1.0342,0.1355,-0.093505,3,-47.5,4.065,920.25,3
96,15.125,1.0342,0.1355,-0.093505,3,-47.5,4.0727,920.25,3
97,15.25,1.1045,0.078086,-0.059296,3,-48,6.185,921.75,3
98,15.5,0.99901,0.14698,-0.10491,3,-48.5,2.1,923.25,3
99,15.6,1.1983,0.032153,-0.013684,4,-64.5,4.9885,923.25,3
100,15.75,1.1983,0.032153,-0.013684,4,-66.5,0.44179,924.75,3
101,16,1.1983,0.032153,-0.013684,3,-48,5.8567,922.25,3
102,16.075,1.1983,0.032153,-0.013684,3,-47.5,5.869,922.25,3
103,16.25,0.91693,0.14698,-0.15052,4,-67.5,5.8874,925.75,3
104,16.35,0.91693,0.14698,-0.15052,3,-48.5,1.8101,923.75,3
105,16.5,1.2335,0.02067,-0.0022806,4,-64.5,5.4963,922.75,3
106,16.75,1.2335,0.02067,-0.0022806,4,-64.5,0.80227,921.25,3
107,16.825,1.2335,0.02067,-0.0022806,4,-65,0.81454,921.25,3
108,17,0.92865,0.14698,-0.13912,3,-47.5,3.7889,920.75,3
109,17.25,0.92865,0.14698,-0.13912,3,-47.5,3.8089,920.75,3
110,17.5,0.9052,0.1355,-0.13912,4,-66,4.1065,924.25,3
111,17.575,0.9052,0.1355,-0.13912,3,-47.5,4.0957,920.25,3
112,17.75,0.91693,0.12402,-0.15052,4,-64.5,1.8285,920.25,3
113,17.825,0.91693,0.12402,-0.15052,4,-64.5,0.27918,921.75,3
114,18,0.91693,0.12402,-0.15052,3,-48,2.1077,923.25,3
115,18.1,0.89348,0.14698,-0.13912,3,-49.5,1.2717,924.75,3
116,18.25,0.89348,0.14698,-0.13912,4,-67,0.42951,924.75,3
117,18.325,0.89348,0.14698,-0.13912,3,-48,2.7044,922.25,3
118,18.5,0.9052,0.1355,-0.15052,3,-48,5.8537,922.25,3
119,18.575,1.0694,0.10105,-0.093505,4,-68,2.7013,925.75,3
120,18.75,1.0694,0.10105,-0.093505,4,-65.5,4.5099,923.75,3
121,19,1.0694,0.10105,-0.093505,3,-48,5.5346,922.75,3
122,19.075,1.0694,0.10105,-0.093505,3,-47.5,5.5438,922.75,3
123,19.125,0.91693,0.15847,-0.13912,4,-64.5,0.79153,921.25,3
124,19.25,0.91693,0.15847,-0.13912,4,-64.5,3.9132,921.25,3
125,19.5,0.9052,0.14698,-0.15052,3,-47.5,3.726,920.75,3
126,19.75,0.91693,0.14698,-0.16192,3,-47.5,3.7153,920.75,3
127,19.825,0.91693,0.14698,-0.16192,3,-47.5,3.726,920.75,3
128,19.875,0.91693,0.14698,-0.16192,4,-66,4.065,924.25,3
129,20,0.96383,0.15847,-0.12771,3,-47.5,4.0528,920.25,3
130,20.1,0.92865,0.14698,-0.13912,4,-65,0.2347,921.75,3
131,20.25,0.92865,0.14698,-0.13912,4,-65,0.24544,921.75,3
132,20.5,0.92865,0.14698,-0.13912,3,-48.5,2.077,923.25,3
133,20.575,0.9052,0.15847,-0.12771,4,-67,3.5788,924.75,3
134,20.75,0.9052,0.15847,-0.12771,3,-48,2.7167,922.25,3
135,20.825,0.89348,0.14698,-0.16192,3,-48,2.7105,922.25,3
136,21,1.1163,0.078086,-0.059296,4,-68,5.8429,925.75,3
137,21.25,1.1163,0.078086,-0.059296,3,-48.5,1.8331,923.75,3
138,21.5,0.94038,0.14698,-0.12771,3,-48,5.5806,922.75,3
139,21.6,1.1163,0.078086,-0.070699,3,-47.5,3.4423,921.25,3
140,21.65,1.1163,0.078086,-0.070699,3,-47.5,0.31447,921.25,3
141,21.75,1.1163,0.078086,-0.070699,3,-47.5,3.4469,921.25,3
142,21.825,0.89348,0.12402,-0.15052,4,-65,3.9285,921.25,3
143,22,0.89348,0.12402,-0.15052,3,-50.5,1.0201,925.25,3
144,22.075,0.89348,0.12402,-0.15052,3,-47.5,3.7997,920.75,3
145,22.125,0.91693,0.12402,-0.15052,4,-64.5,1.3054,920.75,3
146,22.25,0.91693,0.12402,-0.15052,3,-49,1.5616,924.25,3
147,22.35,0.9521,0.14698,-0.12771,4,-64.5,1.7779,920.25,3
148,22.5,0.9521,0.14698,-0.12771,4,-65,1.784,920.25,3
149,22.775,0.9521,0.14698,-0.12771,4,-65,0.26691,921.75,3
150,22.875,0.9521,0.14698,-0.12771,3,-48,2.0939,923.25,3
151,23,0.91693,0.1355,-0.13912,4,-67,0.43872,924.75,3
152,23.25,0.9052,0.14698,-0.15052,4,-64.5,5.9856,922.25,3
153,23.5,1.128,0.078086,-0.070699,4,-65.5,4.5329,923.75,3
154,23.75,1.128,0.078086,-0.070699,3,-48.5,1.7902,923.75,3
155,23.85,0.9052,0.14698,-0.15052,4,-64.5,5.4686,922.75,3
156,24,0.9052,0.14698,-0.15052,4,-64.5,0.76699,921.25,3
157,24.1,0.9052,0.14698,-0.15052,4,-65,0.75318,921.25,3
158,24.5,0.9052,0.14698,-0.15052,3,-47.5,3.7306,920.75,3
159,24.6,0.9052,0.14698,-0.15052,3,-47.5,3.7414,920.75,3
160,24.625,0.9052,0.14698,-0.15052,3,-47.5,3.7153,920.75,3
161,24.75,1.0107,0.1355,-0.11631,4,-66,3.9868,924.25,3
162,24.85,1.0107,0.1355,-0.11631,3,-47.5,4.0727,920.25,3
163,25,0.9052,0.14698,-0.15052,3,-47.5,4.0574,920.25,3
164,25.075,0.9052,0.14698,-0.15052,3,-48,6.1957,921.75,3
165,25.125,0.9052,0.14698,-0.15052,3,-47.5,6.2004,921.75,3
166,25.25,1.2218,0.02067,-0.013684,4,-65,4.9394,923.25,3
167,25.5,1.2218,0.02067,-0.013684,3,-49.5,1.2395,924.75,3
168,25.75,1.1983,0.032153,-0.013684,4,-64,5.9595,922.25,3
169,25.825,1.1983,0.032153,-0.013684,3,-50.5,0.72557,925.75,3
170,26,0.94038,0.1355,-0.12771,3,-48.5,1.8162,923.75,3
171,26.25,1.0928,0.089569,-0.082102,4,-64,2.3163,922.75,3
172,26.5,1.0928,0.089569,-0.082102,3,-47.5,0.26231,921.25,3
173,26.575,0.89348,0.14698,-0.15052,4,-64,0.77313,921.25,3
174,26.625,0.89348,0.14698,-0.15052,4,-67.5,6.1313,925.25,3
175,26.75,0.89348,0.14698,-0.15052,3,-47.5,3.7107,920.75,3
176,26.85,0.89348,0.14698,-0.15052,3,-47.5,3.7276,920.75,3
177,27,0.9052,0.14698,-0.15052,3,-47.5,3.7107,920.75,3
178,27.075,0.9052,0.14698,-0.15052,3,-47.5,0.57524,920.75,3
179,27.125,0.9052,0.14698,-0.15052,4,-63.5,1.2686,920.75,3
180,27.25,0.97555,0.15847,-0.12771,3,-47.5,4.0543,920.25,3
181,27.325,0.97555,0.15847,-0.12771,3,-47.5,4.0574,920.25,3
182,27.5,1.2101,0.032153,-0.013684,4,-64,0.21169,921.75,3
183,27.6,1.2101,0.032153,-0.013684,4,-65,1.7902,923.25,3
184,27.75,1.2101,0.032153,-0.013684,3,-49.5,1.221,924.75,3
185,28,0.91693,0.14698,-0.12771,3,-47.5,5.8414,922.25,3
186,28.25,0.9052,0.14698,-0.13912,4,-64,5.9258,922.25,3
187,28.35,0.9052,0.14698,-0.13912,4,-68,2.5848,925.75,3
188,28.5,0.9052,0.14698,-0.13912,3,-48.5,1.7748,923.75,3
189,28.75,0.89348,0.14698,-0.15052,3,-48,2.3669,922.75,3
190,29,0.9052,0.14698,-0.13912,3,-47.5,0.21629,921.25,3
191,29.25,1.1514,0.066602,-0.03649,4,-64.5,4.4271,920.75,3
192,29.5,1.1514,0.066602,-0.03649,4,-64,1.3131,920.75,3
193,29.75,0.9052,0.14698,-0.16192,3,-47.5,4.0528,920.25,3
194,29.85,0.9052,0.14698,-0.15052,4,-64.5,1.7733,920.25,3
195,30,0.9052,0.14698,-0.15052,4,-64.5,0.19788,921.75,3
196,30.25,0.9052,0.14698,-0.15052,3,-48,2.0724,923.25,3
197,30.325,0.9521,0.14698,-0.12771,4,-65,4.9486,923.25,3
198,30.5,0.9521,0.14698,-0.12771,4,-67,3.5005,924.75,3
199,30.6,0.9521,0.14698,-0.12771,3,-48,5.8291,922.25,3
200,30.625,0.9521,0.14698,-0.12771,3,-47.5,5.8414,922.25,3
201,30.75,0.9052,0.14698,-0.13912,4,-68,2.6354,925.75,3
202,31,0.9052,0.14698,-0.13912,3,-48.5,1.8147,923.75,3
203,31.075,0.9052,0.14698,-0.13912,3,-48.5,1.8316,923.75,3
204,31.25,1.0107,0.14698,-0.11631,3,-48,2.4053,922.75,3
205,31.5,1.1866,0.043636,-0.013684,4,-64.5,0.77159,921.25,3
206,31.6,1.1866,0.043636,-0.013684,3,-50,1.0431,925.25,3
207,31.65,1.1866,0.043636,-0.013684,4,-67.5,6.1681,925.25,3
208,32,0.91693,0.14698,-0.15052,4,-66,0.83449,924.25,3
209,32.1,0.91693,0.14698,-0.15052,3,-47.5,4.0988,920.25,3
210,32.15,0.91693,0.14698,-0.15052,3,-47.5,4.1034,920.25,3
211,32.25,1.1045,0.089569,-0.070699,3,-47.5,6.2157,921.75,3
212,32.5,0.91693,0.14698,-0.16192,3,-47.5,6.2004,921.75,3
213,32.6,0.91693,0.12402,-0.15052,3,-48,2.0939,923.25,3
214,32.75,1.2335,0.02067,-0.013684,3,-49.5,1.2609,924.75,3
215,32.85,1.2335,0.02067,-0.013684,3,-49.5,1.2763,924.75,3
216,32.9,1.2335,0.02067,-0.013684,4,-67,0.29452,924.75,3
217,33,1.2335,0.02067,-0.013684,3,-48,2.6937,922.25,3
218,33.075,0.91693,0.15847,-0.13912,3,-48,2.6983,922.25,3
219,33.25,1.0694,0.10105,-0.082102,4,-68.5,2.5295,925.75,3
220,33.5,1.0694,0.10105,-0.082102,4,-65.5,1.2671,923.75,3
221,33.625,1.0694,0.10105,-0.082102,4,-64.5,5.3843,922.75,3
222,33.75,1.0107,0.14698,-0.11631,3,-47.5,0.2393,921.25,3
223,33.825,1.0107,0.14698,-0.11631,3,-47.5,3.3947,921.25,3
224,34,1.2804,0.0091865,0.0091224,3,-47.5,3.7199,920.75,3
225,34.1,1.2804,0.0091865,0.0091224,3,-47.5,3.7245,920.75,3
226,34.25,1.2452,0.02067,-0.0022806,4,-66.5,0.80381,924.25,3
227,34.5,1.2452,0.02067,-0.0022806,4,-66,0.82988,924.25,3
228,34.75,1.2452,0.02067,-0.0022806,4,-65,4.8428,920.25,3
229,34.825,1.2452,0.02067,-0.0022806,3,-47.5,6.2111,921.75,3
230,35,0.9052,0.15847,-0.15052,3,-48,2.1338,923.25,3
231,35.125,0.9052,0.15847,-0.15052,3,-48,2.1414,923.25,3
232,35.175,1.1514,0.032153,-0.070699,4,-65.5,5.0284,923.25,3
233,35.5,0.87003,0.25033,-0.082102,3,-51,0.78386,922.25,3
234,36,1.2452,0.33072,-0.0022806,4,-62,1.9313,922.75,3
235,36.25,1.2452,0.33072,-0.0022806,4,-59.5,4.0206,921.25,3
236,36.325,1.2452,0.33072,-0.0022806,4,-60,4.4025,921.25,3
237,37.25,0.72932,0.67521,0.41963,3,-60.5,0.54303,921.75,1
238,39,0.72932,0.67521,0.41963,4,-58,6.0822,920.75,1
239,39.25,0.72932,0.67521,0.41963,4,-60,1.5953,924.25,1
240,39.75,0.72932,0.67521,0.41963,1,-58,1.4588,921.75,1
241,40.75,0.72932,0.67521,0.41963,4,-60,2.0939,923.75,1
242,41.5,0.72932,0.67521,0.41963,4,-61,5.2754,924.25,1
243,44.25,0.43619,0.93932,-0.047893,1,-62,5.2524,924.25,1
244,45.75,0.43619,0.93932,-0.047893,4,-60,3.4392,922.75,1
245,47,0.43619,0.93932,-0.047893,4,-59.5,4.4516,921.75,1
246,48.25,0.43619,0.93932,-0.047893,4,-60.5,0.25157,922.75,1
247,49.5,0.43619,0.93932,-0.047893,1,-61.5,5.8184,921.75,1
248,52.5,0.60034,0.87042,-0.0022806,1,-62,0.42645,922.25,1
249,54.75,0.60034,0.87042,-0.0022806,4,-60.5,6.0009,922.25,1
250,55.5,0.60034,0.87042,-0.0022806,1,-61,5.2355,922.75,1
251,57,0.60034,0.87042,-0.0022806,1,-60.5,5.0253,923.25,1
252,60.25,0.47136,0.92784,-0.013684,4,-58.5,1.8991,923.75,1
253,61.75,0.47136,0.92784,-0.013684,3,-63.5,5.4932,923.25,1
254,64,0.47136,0.92784,-0.013684,3,-63.5,0.26384,921.75,1
255,66.25,0.47136,0.92784,-0.013684,3,-63,4.4025,920.25,1
256,70.25,0.47136,0.92784,-0.013684,1,-61,4.0022,922.75,1
257,71.5,0.47136,0.92784,-0.013684,4,-60.5,0.158,923.25,1
258,72.5,0.47136,0.92784,-0.013684,1,-60.5,5.4763,923.75,1
259,74,0.51826,0.90487,0.031928,4,-60.5,2.8486,923.25,1
260,75.25,0.51826,0.90487,0.031928,1,-61,1.1643,921.25,1
261,77.75,0.51826,0.90487,0.031928,1,-64.5,1.0799,925.25,1
262,80,0.51826,0.90487,0.031928,4,-60.5,0.20402,922.75,1
263,80.75,0.51826,0.90487,0.031928,4,-60.5,2.7013,920.25,1
264,83.5,0.45964,0.92784,-0.025087,1,-61,3.8718,921.75,1
265,85.75,0.45964,0.92784,-0.025087,1,-61,2.0847,920.25,1
266,87.25,0.45964,0.92784,-0.025087,1,-59.5,1.2195,921.25,1
267,88.25,0.45964,0.92784,-0.025087,4,-61,4.016,921.75,1
268,89,0.45964,0.92784,-0.025087,4,-61,0.013806,922.25,1
269,89.5,0.45964,0.92784,-0.025087,1,-62.5,5.9779,922.75,1
270,91.5,0.45964,0.92784,-0.025087,1,-56.5,5.6282,922.25,4
271,92.5,0.22513,0.90487,-0.12771,1,-57,6.1421,925.25,4
272,94.25,0.084423,1.1805,0.031928,2,-57.5,4.6832,923.75,4
273,96.5,0.27203,0.99674,0.13456,2,-56,2.3547,925.75,4
274,97.75,0.22513,1.1575,-0.070699,2,-50.5,0.6366,924.25,4
275,99,0.060972,1.0771,-0.16192,2,-58.5,2.5541,925.75,2
276,101,0.060972,1.0771,-0.16192,2,-58,4.9517,924.75,2
277,101.5,0.060972,1.0771,-0.16192,2,-57.5,5.0652,923.75,2
278,102.75,0.060972,1.0771,-0.16192,2,-59,4.8443,924.25,2
279,104,0.060972,1.0771,-0.16192,2,-58,4.9563,923.75,2
280,105.5,0.060972,1.0771,-0.16192,2,-57.5,6.185,921.75,2
281,106.5,0.060972,1.0771,-0.16192,2,-57.5,5.777,922.75,2
282,110.5,0.57689,0.88191,0.020525,2,-58,5.8982,921.75,2
283,113,0.57689,0.88191,0.020525,2,-58.5,5.1342,923.25,2
284,115.5,0.57689,0.88191,0.020525,2,-59,5.0729,923.25,2
285,120.75,0.57689,0.88191,0.020525,2,-62.5,0.70563,925.75,2
286,125,0.7176,0.82449,0.077541,2,-56.5,5.3337,921.75,2
287,125.5,0.7176,0.82449,0.077541,2,-57,5.1787,922.25,2
288,126.75,0.7176,0.82449,0.077541,2,-57.5,0.067495,920.75,2
289,127.75,0.7176,0.82449,0.077541,2,-59,4.1264,924.75,2
290,128.75,0.7176,0.82449,0.077541,2,-57.5,6.0424,921.25,2
291,132,0.7176,0.83597,0.043332,2,-58.5,1.1351,924.25,2
292,132.75,0.7176,0.83597,0.043332,2,-56.5,5.2247,922.25,2
293,133.75,0.7176,0.83597,0.043332,2,-59,0.60899,925.25,2
294,134.75,0.7176,0.83597,0.043332,2,-56,5.5591,921.75,2
295,136.5,0.61207,0.87042,-0.0022806,2,-58,6.0086,920.75,2
296,137.75,0.61207,0.87042,-0.0022806,2,-57,5.1204,922.25,2
297,138.5,0.61207,0.87042,-0.0022806,2,-57,5.6849,921.25,2
298,139.5,0.61207,0.87042,-0.0022806,2,-56.5,5.4334,921.75,2
299,140.25,0.61207,0.87042,-0.0022806,2,-56,5.1143,922.25,2
300,142,0.79967,0.80152,0.077541,2,-56.5,5.326,921.75,2
301,143,0.79967,0.80152,0.077541,2,-57,4.0405,923.75,2
302,143.5,0.79967,0.80152,0.077541,2,-57,5.4533,921.25,2
303,144.25,0.79967,0.80152,0.077541,2,-58.5,6.2387,920.25,2
304,147.5,0.79967,0.80152,0.077541,2,-58,5.5545,922.25,2
305,150.53,0.79967,0.80152,0.077541,2,-57,5.2631,922.75,2
306,152.25,0.58862,0.92784,-0.013684,2,-58.5,0.71023,924.75,2
307,153.25,0.58862,0.92784,-0.013684,2,-57.5,5.8261,921.25,2
308,154,0.58862,0.92784,-0.013684,2,-58,6.2464,920.25,2
309,154.75,0.58862,0.92784,-0.013684,2,-57.5,5.0713,922.25,2
310,157.25,0.58862,0.92784,-0.013684,2,-57.5,5.372,922.25,2
311,159,0.62379,0.85894,-0.0022806,2,-56,5.1864,921.75,2
312,159.5,0.62379,0.85894,-0.0022806,2,-56.5,5.0115,922.25,2
313,160.25,0.62379,0.85894,-0.0022806,2,-57,0.88204,923.75,2
314,160.5,0.62379,0.85894,-0.0022806,2,-59,0.25924,925.25,2
315,161.5,0.62379,0.85894,-0.0022806,2,-55.5,5.257,921.75,2
316,162,0.62379,0.85894,-0.0022806,2,-58,0.5415,924.75,2
317,163.75,0.60034,0.88191,-0.0022806,2,-58,0.013806,920.25,2
318,164.5,0.60034,0.88191,-0.0022806,2,-57,5.3183,922.25,2
319,165.75,0.60034,0.88191,-0.0022806,2,-58,0.072097,920.75,2
320,166.75,0.60034,0.88191,-0.0022806,2,-59,4.0298,924.75,2
321,167.5,0.60034,0.88191,-0.0022806,2,-56.5,4.8428,922.75,2
322,169.75,0.58862,0.88191,-0.025087,2,-58,4.4301,923.75,2
323,171.5,0.58862,0.88191,-0.025087,2,-57.5,4.6019,923.25,2
324,173.5,0.79967,0.81301,0.043332,2,-56.5,0.20249,920.25,2
325,174,0.79967,0.81301,0.043332,2,-58,0.81761,924.75,2
326,174.75,0.79967,0.81301,0.043332,2,-57,4.8581,922.75,2
327,176,0.79967,0.81301,0.043332,2,-57.5,5.2125,921.75,2
328,177.25,0.79967,0.81301,0.043332,2,-58,4.2077,923.75,2
329,178.75,0.63552,0.84746,-0.013684,2,-57.5,1.4926,923.25,2
330,179.75,0.63552,0.84746,-0.013684,2,-57,5.5392,921.25,2
331,180.75,0.63552,0.84746,-0.013684,2,-58,6.1405,920.25,2
332,181.5,0.63552,0.84746,-0.013684,2,-58,0.30986,924.75,2
333,183.5,0.68242,0.80152,-0.047893,2,-57.5,4.6403,923.25,2
334,184.25,0.68242,0.80152,-0.047893,2,-57,0.80381,923.75,2
335,184.75,0.68242,0.80152,-0.047893,2,-56.5,5.2416,921.25,2
336,186,0.68242,0.80152,-0.047893,2,-57.5,4.2123,923.25,2
337,187.25,0.68242,0.80152,-0.047893,2,-57,5.3244,921.25,2
338,189,0.68242,0.80152,-0.047893,2,-57.5,4.6633,922.25,2
339,190.75,0.62379,0.87042,-0.03649,2,-57,0.95567,923.25,2
340,197.5,0.62379,0.87042,-0.03649,2,-57.5,6.027,920.75,4
341,198,0.62379,0.87042,-0.03649,2,-56,1.6981,921.75,4
342,205.5,0.42446,0.97377,-0.11631,1,-64.5,1.7319,923.25,4
343,207,0.42446,0.97377,-0.11631,4,-57,2.0479,920.75,1
344,207.75,0.42446,0.97377,-0.11631,4,-58.5,0.88204,921.75,1
345,208.5,0.42446,0.97377,-0.11631,4,-57.5,5.8982,922.25,1
346,208.75,0.42446,0.97377,-0.11631,4,-56,5.0253,923.75,1
347,209.5,0.72932,0.65224,0.41963,4,-62,0.56604,925.25,1
348,209.58,0.72932,0.65224,0.41963,4,-62,0.12732,920.75,1
349,210,0.9521,0.3422,-0.48121,3,-52.5,5.5285,921.75,3
350,212.75,0.94038,0.16995,-0.03649,3,-53.5,5.8813,923.25,3
351,213.5,1.0107,0.19292,-0.093505,4,-63,6.0086,923.75,3
352,214,0.92865,0.14698,-0.11631,4,-63,5.6067,921.25,3
353,214.5,1.3859,0.0091865,-0.0022806,4,-63,5.3337,924.25,3
354,215,1.3625,0.032153,0.077541,4,-62,5.0023,921.75,3
355,215.25,1.3625,0.032153,0.077541,4,-62.5,0.15033,923.25,3
356,215.75,1.0459,0.15847,-0.03649,4,-61.5,1.353,922.25,3
357,216,1.0459,0.15847,-0.03649,4,-62.5,5.8659,923.75,3
358,216.5,1.2921,0.032153,0.031928,4,-63,5.5607,921.25,3
359,216.75,1.2921,0.032153,0.031928,4,-63,6.0838,920.75,3
360,217.25,1.0576,0.12402,-0.059296,4,-64,0.33748,920.25,3
