,0,1,2,3,4,5,6,7,8
275,298.5,0.88175,-0.16306,-0.29876,3,-50,5.4993,922.75,3
276,298.57,0.88175,-0.16306,-0.29876,1,-67,0.45406,922.75,3
277,298.75,1.1045,-0.24344,-0.18473,3,-51,0.5599,925.25,3
278,298.82,1.1045,-0.24344,-0.18473,1,-68,3.9684,925.25,3
279,299.25,0.9052,-0.16306,-0.26455,3,-50.5,4.3381,924.25,3
280,299.32,0.9052,-0.16306,-0.26455,1,-67,5.1143,924.25,3
281,299.75,1.2101,-0.30086,-0.13912,3,-49.5,5.0468,923.25,3
282,299.85,1.2101,-0.30086,-0.13912,1,-67,6.2034,923.25,3
283,300,1.2101,-0.30086,-0.13912,3,-50.5,3.8994,924.75,3
284,300.25,0.94038,-0.16306,-0.26455,1,-67.5,1.0523,922.25,3
285,300.5,0.94038,-0.16306,-0.26455,3,-51.5,0.14113,925.75,3
286,300.63,0.94038,-0.16306,-0.26455,1,-68.5,0.36816,925.75,3
287,300.75,0.94038,-0.16306,-0.26455,1,-66,5.7202,923.75,3
288,301,0.94038,-0.16306,-0.26455,1,-66.5,0.58905,922.75,3
289,301.25,0.97555,-0.17454,-0.25315,1,-68,4.3151,925.25,3
290,301.75,1.128,-0.25493,-0.18473,3,-55.5,0.77466,920.25,3
291,302.5,1.0576,-0.24344,-0.21894,1,-63,4.6526,924.75,3
292,303.5,1.0225,-0.19751,-0.25315,1,-64,5.0023,921.25,3
293,303.75,1.0225,-0.19751,-0.25315,1,-65,5.464,920.75,3
294,304.75,1.1514,-0.26641,-0.20754,1,-63.5,6.0224,923.25,3
295,305,1.1514,-0.26641,-0.20754,1,-63.5,1.3023,924.75,3
296,306.25,1.0576,-0.23196,-0.24174,1,-65.5,5.3873,920.75,3
297,306.75,1.0576,-0.23196,-0.24174,1,-67,2.752,920.25,3
298,307.5,0.99901,-0.19751,-0.28736,1,-64,0.81148,922.25,3
299,308.25,1.2687,-0.32383,-0.16192,1,-65.5,4.9778,921.25,3
300,308.75,1.2687,-0.32383,-0.16192,1,-64,0.79614,925.25,3
301,309.25,1.2687,-0.32383,-0.16192,3,-54.5,6.2663,921.75,3
302,309.5,1.2687,-0.32383,-0.16192,1,-64.5,1.31,921.75,3
303,310.25,1.0459,-0.22048,-0.26455,1,-65,0.26078,925.75,3
304,311.25,1.0576,-0.22048,-0.24174,1,-66.5,5.4349,920.75,3
305,312,1.128,-0.25493,-0.21894,1,-63.5,5.9902,923.25,3
306,314,1.1397,-0.25493,-0.21894,1,-66.5,5.8751,920.25,3
307,314.75,1.1749,-0.31234,-0.17333,1,-62.5,1.2977,924.75,3
308,315,1.1749,-0.31234,-0.17333,1,-64,0.25004,925.75,3
309,315.75,1.0107,-0.19751,-0.27595,1,-63.5,0.76852,925.25,3
310,316.25,1.0107,-0.19751,-0.27595,1,-62,4.921,924.25,3
311,317,1.0342,-0.22048,-0.25315,1,-62,4.4271,924.75,3
312,317.5,1.0342,-0.22048,-0.25315,1,-63,0.30066,925.75,3
313,318,1.0811,-0.23196,-0.23034,1,-63,4.9793,921.25,3
314,318.5,1.0811,-0.23196,-0.23034,1,-62.5,0.84216,925.25,3
315,318.75,1.0811,-0.23196,-0.23034,1,-61.5,1.8024,924.25,3
316,319.25,1.0811,-0.23196,-0.23034,1,-61.5,6.0485,923.25,3
317,320,1.0576,-0.22048,-0.23034,1,-62.5,0.42338,925.75,3
318,320.25,1.0576,-0.22048,-0.23034,1,-60.5,5.642,923.75,3
319,320.75,0.99901,-0.18603,-0.27595,1,-62.5,5.0867,921.25,3
320,321,0.99901,-0.18603,-0.27595,1,-63,5.6343,920.75,3
321,321.75,1.2687,-0.31234,-0.17333,1,-60.5,6.2632,923.25,3
322,322.5,1.0811,-0.22048,-0.23034,1,-66,0.86517,925.75,3
323,323.25,1.3742,-0.01378,0.19157,1,-67,4.5897,925.25,3
324,324,1.0107,0.42258,-0.082102,3,-57,1.0569,920.25,1
325,324.25,1.0107,0.42258,-0.082102,4,-59,6.1528,923.25,1
326,324.5,1.0107,0.42258,-0.082102,1,-57,5.1143,924.75,1
327,325.25,0.34238,0.92784,0.10035,4,-63,5.122,922.75,1
