,0,1,2,3,4,5,6,7,8
81,57.5,1.1397,-0.059712,-0.013684,3,-63.5,1.3499,924.75,3
82,58.775,1.1045,-0.036746,-0.047893,3,-65.5,4.2077,920.25,3
83,60,1.0694,-0.025263,-0.03649,3,-63.5,1.307,924.75,3
84,61.25,1.0459,0.0091865,-0.070699,3,-65,1.0446,920.25,3
85,62,1.0459,-0.025263,-0.047893,3,-63.5,2.3286,923.25,3
86,62.25,1.0459,-0.025263,-0.047893,3,-63.5,4.4577,924.75,3
87,62.75,1.0459,-0.025263,-0.047893,3,-63.5,4.7569,924.25,3
88,64,1.0107,-0.0022966,-0.059296,3,-64,6.1052,922.25,3
89,64.5,1.0107,-0.0022966,-0.059296,3,-63.5,2.3286,923.25,3
90,65,1.1514,-0.082679,-0.0022806,3,-65,0.13346,921.75,3
91,65.5,1.1514,-0.082679,-0.0022806,2,-59,6.0792,925.75,3
92,66.5,1.0811,-0.01378,-0.025087,3,-64,6.1068,922.25,3
93,66.75,1.0811,-0.01378,-0.025087,3,-63.5,2.3224,923.25,3
94,67,1.0811,-0.01378,-0.025087,3,-64,2.6584,922.75,3
95,68,1.1163,-0.048229,-0.013684,3,-65,0.54763,925.75,3
96,68.5,0.97555,0.02067,-0.082102,3,-65.5,1.017,920.25,3
97,69.5,1.0928,-0.059712,-0.025087,3,-64,5.7877,922.75,3
98,70,1.0928,-0.059712,-0.025087,3,-64,4.7538,924.25,3
99,70.75,1.3508,-0.15158,0.077541,3,-65,0.40497,921.25,3
100,71,1.3508,-0.15158,0.077541,3,-63.5,1.9635,923.75,3
101,71.5,1.3508,-0.15158,0.077541,3,-64,4.1801,925.25,3
102,71.75,1.3508,-0.15158,0.077541,3,-62.5,5.4456,922.75,3
103,72.5,1.2101,-0.025263,-0.093505,3,-66.5,1.4358,924.25,3
104,73,1.2101,-0.025263,-0.093505,3,-67.5,0.061359,920.75,3
105,73.25,1.3039,0.055119,-0.013684,3,-66.5,0.52922,920.25,3
106,74.5,1.0694,0.1355,-0.10491,3,-66,1.2103,924.75,3
107,74.75,1.0694,0.1355,-0.10491,3,-66,1.5064,924.25,3
108,75.5,1.1514,0.089569,-0.059296,2,-53.5,2.0095,921.25,3
109,76,0.91693,0.15847,-0.17333,3,-65.5,1.8024,923.75,3
110,76.75,1.2921,0.0091865,-0.025087,3,-65.5,5.4963,922.75,3
111,77,1.2921,0.0091865,-0.025087,3,-65,1.3238,924.75,3
112,79,1.1163,-0.036746,-0.03649,3,-64,5.645,923.25,3
113,79.75,1.2101,-0.10565,-0.0022806,3,-63.5,1.781,924.25,3
114,80.5,1.2101,-0.10565,-0.0022806,3,-66,0.65194,921.25,3
115,81,1.1163,-0.059712,-0.059296,3,-65,0.044485,922.25,3
116,81.5,1.1163,-0.059712,-0.059296,3,-64,5.6174,923.25,3
117,82.25,1.1163,-0.059712,-0.03649,3,-63.5,1.7349,924.25,3
118,82.75,1.1163,-0.059712,-0.03649,3,-66,0.91885,920.75,3
119,83.25,1.1749,-0.071196,-0.013684,3,-63.5,5.2155,923.75,3
120,83.75,1.1749,-0.071196,-0.013684,3,-64,1.106,925.25,3
121,85.25,0.96383,-0.0022966,-0.16192,3,-65,3.8089,921.25,3
122,85.75,0.96383,-0.0022966,-0.16192,3,-63.5,2.1414,923.75,3
123,87.25,1.1163,-0.094162,-0.047893,3,-63,2.0126,924.25,3
124,87.5,1.1163,-0.094162,-0.047893,3,-65.5,1.2901,920.75,3
125,87.75,1.1163,-0.094162,-0.047893,3,-66,1.6045,920.25,3
126,88.25,1.1163,-0.094162,-0.047893,3,-63,5.507,923.75,3
127,88.75,1.1163,-0.094162,-0.025087,3,-63.5,2.62,923.25,3
128,89,1.1163,-0.094162,-0.025087,3,-64,6.0914,922.75,3
129,89.25,1.1163,-0.094162,-0.025087,3,-65,0.50161,921.75,3
130,89.5,1.1163,-0.094162,-0.025087,3,-63.5,1.8807,924.25,3
131,90.5,0.97555,0.0091865,-0.093505,3,-63.5,5.3091,923.75,3
132,91.25,1.1163,-0.048229,-0.025087,3,-64,5.6435,923.25,3
133,91.5,1.1163,-0.048229,-0.025087,3,-64,1.511,924.75,3
134,92.25,1.1397,-0.094162,-0.013684,3,-66,1.0247,920.75,3
135,92.5,1.1397,-0.094162,-0.013684,3,-66,0.64734,921.25,3
136,93,1.1397,-0.094162,-0.013684,3,-64,5.2309,923.75,3
137,93.75,1.2921,-0.14009,0.043332,3,-64.5,2.752,922.75,3
138,94.5,1.0811,-0.048229,-0.03649,2,-58.5,6.231,925.75,3
139,94.75,1.0811,-0.048229,-0.03649,3,-66,0.84369,920.75,3
140,96,1.1514,-0.071196,-0.013684,3,-64,2.3654,923.25,3
141,96.5,1.1514,-0.071196,-0.013684,3,-64,1.4159,924.75,3
142,97.25,1.128,-0.071196,-0.025087,3,-66,0.81915,920.75,3
143,97.5,1.128,-0.071196,-0.025087,3,-65.5,1.0983,920.25,3
144,98.25,1.1514,-0.059712,-0.025087,3,-64.5,1.0262,925.25,3
145,99,1.0576,-0.01378,-0.070699,3,-65,0.2255,921.75,3
146,99.25,1.0576,-0.01378,-0.070699,3,-64,1.6874,924.25,3
147,100.25,1.1045,-0.025263,-0.03649,3,-65.5,1.0753,920.25,3
148,101.5,1.3625,-0.16306,0.043332,3,-64.5,0.27612,921.75,3
149,102.5,1.0342,-0.0022966,-0.12771,3,-65,4.2016,920.25,3
150,103,1.0459,-0.0022966,-0.12771,3,-63.5,0.99709,925.25,3
151,103.5,1.1983,-0.059712,-0.059296,3,-64,2.5495,922.75,3
152,104.5,1.0342,0.02067,-0.15052,3,-65,3.7813,920.75,3
153,105,0.99901,0.032153,-0.16192,3,-63,1.9896,923.75,3
154,106.25,1.0342,0.032153,-0.15052,3,-65,0.018408,921.75,3
155,107,1.339,-0.12861,-0.013684,3,-65,0.7087,920.75,3
156,107.5,0.94038,0.032153,-0.17333,3,-65,4.1924,920.25,3
157,107.75,0.94038,0.032153,-0.17333,3,-64,6.1144,922.25,3
158,108.5,1.0811,-0.0022966,-0.11631,3,-63.5,2.5909,922.75,3
159,109.25,0.98728,0.043636,-0.17333,3,-64,0.57064,925.75,3
160,109.5,0.98728,0.043636,-0.17333,3,-65,0.7179,920.75,3
161,110,1.128,-0.025263,-0.070699,3,-63,1.9804,923.75,3
162,110.25,1.128,-0.025263,-0.070699,3,-64.5,6.1375,922.25,3
163,110.75,1.128,-0.025263,-0.070699,3,-63.5,5.415,923.25,3
164,111.75,1.0576,0.02067,-0.13912,3,-64.5,0.58905,925.75,3
165,112,1.0576,0.02067,-0.13912,2,-54,5.5346,921.25,3
166,112.08,1.0576,0.02067,-0.13912,3,-65,3.6018,921.25,3
167,112.5,1.0342,0.032153,-0.11631,3,-64.5,2.9897,922.25,3
168,113.25,1.3625,-0.12861,-0.0022806,2,-56.5,0.41571,924.75,3
169,114.25,1.1045,-0.01378,-0.10491,3,-65,0.66728,920.75,3
170,115.75,1.1514,-0.059712,-0.082102,3,-63.5,1.307,924.75,3
171,117.25,1.128,-0.01378,-0.10491,3,-63,5.0867,923.75,3
172,118.5,1.1163,-0.048229,-0.082102,3,-63.5,1.3254,924.75,3
173,119.25,1.1045,-0.0022966,-0.093505,3,-65,0.7225,920.75,3
174,119.5,1.1045,-0.0022966,-0.093505,3,-65,0.38196,921.25,3
175,120.25,1.0928,-0.01378,-0.10491,3,-63.5,5.4579,923.25,3
176,122,1.1514,-0.048229,-0.070699,3,-65,0.40804,921.25,3
177,122.25,1.1514,-0.048229,-0.070699,3,-63.5,1.9313,923.75,3
178,122.75,1.3508,-0.12861,0.0091224,3,-63.5,0.96641,925.25,3
179,123.75,1.1045,-0.025263,-0.093505,3,-63,1.6782,924.25,3
180,125.5,1.339,-0.11713,-0.0022806,3,-63,1.2579,924.75,3
181,125.75,1.339,-0.11713,-0.0022806,3,-64,0.092039,921.75,3
182,126.25,1.339,-0.11713,-0.0022806,3,-63,1.5769,924.25,3
183,126.5,1.339,-0.11713,-0.0022806,3,-64,3.8043,920.75,3
184,127,0.98728,0.032153,-0.15052,2,-53.5,6.1267,920.25,3
185,127.1,0.98728,0.032153,-0.15052,3,-63,1.8577,923.75,3
186,127.5,1.257,-0.082679,-0.03649,3,-62.5,2.1813,923.25,3
187,128.75,1.0107,0.02067,-0.13912,3,-63.5,0.58751,925.75,3
188,129,1.0107,0.02067,-0.13912,3,-64.5,0.76085,920.75,3
189,129.25,0.98728,0.043636,-0.12771,3,-64.5,1.0538,920.25,3
190,130.25,1.339,-0.12861,0.0091224,3,-63,2.2457,923.25,3
191,130.78,1.0576,0.0091865,-0.12771,3,-63.5,0.046019,921.75,3
192,131.5,1.0928,-0.0022966,-0.093505,3,-64.5,0.37429,921.25,3
193,132.25,1.0811,-0.0022966,-0.10491,3,-63,0.92039,925.25,3
194,132.5,1.0811,-0.0022966,-0.10491,3,-63,2.2335,923.25,3
195,133.5,1.1983,-0.059712,-0.047893,3,-62.5,1.5585,924.25,3
196,134,1.0342,0.032153,-0.12771,3,-64,0.36969,921.25,3
197,134.25,1.0342,0.032153,-0.12771,3,-64.5,1.0293,920.25,3
198,135,1.3039,-0.11713,-0.013684,3,-62.5,5.4303,923.25,3
199,135.25,1.0107,0.043636,-0.12771,3,-63,1.2441,924.75,3
200,135.75,1.0107,0.043636,-0.12771,3,-63.5,0.064427,921.75,3
201,136,1.0107,0.043636,-0.12771,3,-63.5,0.52309,925.75,3
202,136.5,1.128,-0.025263,-0.093505,3,-64,0.33748,921.25,3
203,136.75,1.128,-0.025263,-0.093505,3,-64,4.1341,920.25,3
204,137.25,1.339,-0.12861,0.0091224,3,-63.5,2.2028,923.25,3
205,138.25,1.1983,0.0091865,-0.11631,3,-61,5.2155,924.25,3
206,138.75,1.0107,0.21588,-0.38998,3,-56.5,5.4917,920.75,3
207,140.5,0.65897,0.57186,-0.59524,1,-70,2.1138,921.75,1
208,141.25,0.65897,0.57186,-0.59524,3,-62,0.39423,921.25,1
209,141.5,0.65897,0.57186,-0.59524,3,-60.5,1.0017,920.25,1
210,142.5,0.41273,0.95081,0.020525,3,-62,5.9472,922.75,1
211,143.5,0.41273,0.95081,0.020525,3,-61.5,4.9041,920.75,1
212,149.25,0.13132,0.96229,0.27139,1,-59.5,1.4266,925.25,4
213,156,-0.13836,1.0427,0.23718,1,-60,2.1246,921.25,2
214,158.5,-0.13836,1.0427,0.23718,1,-59,5.7248,920.25,2
215,161.5,0.70587,0.81301,0.054735,1,-59,1.3054,922.25,2
216,164.5,0.70587,0.81301,0.054735,1,-59.5,0.98328,922.75,2
217,165.75,0.70587,0.81301,0.054735,1,-58.5,5.0759,921.25,2
218,167.25,0.70587,0.81301,0.054735,1,-59,4.7569,921.75,2
219,174.25,0.91693,0.74411,0.13456,1,-60,0.82988,922.75,2
220,176.75,0.91693,0.74411,0.13456,1,-60,0.77159,922.75,2
221,178,0.91693,0.74411,0.13456,1,-59,5.5868,920.25,2
222,182.75,0.89348,0.75559,0.11175,1,-59,4.9517,921.25,2
223,184.25,0.89348,0.75559,0.11175,1,-59.5,1.4864,921.75,2
224,187.5,0.89348,0.75559,0.11175,1,-59.5,1.7411,921.25,2
225,189.75,0.89348,0.75559,0.11175,1,-59,5.2861,920.75,2
226,192.75,0.8114,0.76708,0.088944,1,-60.5,0.15493,923.75,2
227,194.75,0.8114,0.76708,0.088944,1,-59,5.0177,921.25,2
228,196.25,0.8114,0.76708,0.088944,1,-62.5,5.777,924.75,2
229,270.75,0.8583,0.76708,0.13456,1,-63.5,0.31447,923.75,2
230,292.5,0.41273,1.0427,0.16876,2,-58.5,0.90505,920.25,4
231,296.75,0.41273,1.0427,0.16876,2,-66,1.6245,925.75,1
232,297,0.41273,1.0427,0.16876,1,-64.5,5.6404,920.75,1
233,297.25,0.57689,0.82449,-0.31016,3,-60,0.029146,920.25,1
234,298.25,0.75277,0.30775,-0.66366,2,-53,6.0454,923.25,3
235,298.5,0.84658,0.28478,-0.70927,3,-59,0.53383,924.75,3
236,299.25,1.1514,0.26182,-0.29876,3,-62,1.4281,920.75,3
237,299.5,1.1514,0.26182,-0.29876,3,-61.5,0.98175,921.25,3
238,299.75,1.1514,0.26182,-0.29876,3,-60.5,0.24697,920.25,3
239,300,1.1514,0.26182,-0.29876,3,-62.5,0.25464,922.25,3
240,300.5,1.1514,0.26182,-0.29876,3,-62,1.9972,923.25,3
241,300.75,1.1514,0.26182,-0.29876,3,-61,2.0203,922.75,3
242,301.75,0.99901,-0.10565,-0.24174,3,-63,6.1773,925.75,3
243,302,0.99901,-0.10565,-0.24174,3,-60.5,5.6404,921.25,3
244,302.75,1.339,-0.17454,-0.070699,2,-59,6.0715,925.25,3
245,303.5,1.0928,-0.036746,-0.15052,3,-63,0.76085,924.75,3
246,303.75,1.0928,-0.036746,-0.15052,3,-61,5.6665,921.75,3
247,304.25,1.0928,-0.036746,-0.15052,3,-61.5,6.231,921.25,3
248,304.75,1.0928,-0.036746,-0.15052,2,-60,0.72097,923.75,3
249,306.25,1.4211,-0.26641,0.10035,2,-58,0.22703,924.25,3
250,306.32,1.4211,-0.26641,0.10035,3,-61,0.50928,925.75,3
251,306.75,1.4211,-0.26641,0.10035,3,-60.5,0.74858,920.75,3
252,307,1.4211,-0.26641,0.10035,3,-60.5,0.23317,921.25,3
253,307.25,1.4211,-0.26641,0.10035,3,-60.5,1.6506,923.75,3
254,307.75,1.1514,-0.18603,-0.013684,3,-60,2.0295,923.25,3
255,308,1.1514,-0.18603,-0.013684,3,-60,5.484,922.75,3
256,308.5,1.1514,-0.18603,-0.013684,2,-58,1.8055,921.75,3
257,309,1.1514,-0.18603,-0.013684,3,-61,0.3835,925.75,3
258,309.5,1.1397,-0.17454,-0.047893,3,-61,4.1203,920.25,3
259,309.75,1.1397,-0.17454,-0.047893,3,-60.5,5.8859,922.25,3
260,310,1.1397,-0.17454,-0.047893,3,-61,0.66728,925.25,3
261,310.5,1.1397,-0.17454,-0.047893,3,-60,5.4288,922.75,3
262,311.25,1.1749,-0.15158,-0.03649,3,-61.5,0.21322,925.75,3
263,312,1.2452,-0.19751,-0.0022806,3,-61,0.85596,920.25,3
264,312.25,1.2452,-0.19751,-0.0022806,3,-60.5,5.8613,922.25,3
265,312.5,1.2452,-0.19751,-0.0022806,2,-58.5,6.05,925.25,3
266,312.75,1.2452,-0.19751,-0.0022806,3,-60,2.0555,923.25,3
267,313,1.2452,-0.19751,-0.0022806,3,-60.5,1.063,924.75,3
268,313.75,1.1749,-0.17454,-0.047893,3,-61,0.28992,925.75,3
269,314.25,1.1749,-0.17454,-0.047893,3,-60.5,0.15033,921.25,3
270,314.75,1.1514,-0.15158,-0.047893,3,-60,5.7125,922.25,3
271,315,1.1514,-0.15158,-0.047893,3,-61,0.5507,925.25,3
272,315.25,1.1514,-0.15158,-0.047893,3,-60,2.2089,922.75,3
273,315.75,1.1514,-0.15158,-0.047893,3,-60.5,6.0285,921.75,3
274,316,1.1514,-0.15158,-0.047893,3,-60.5,1.2487,924.25,3
275,316.5,1.1866,-0.17454,-0.03649,3,-60.5,0.20095,921.25,3
276,316.75,1.1866,-0.17454,-0.03649,3,-61,0.90505,920.25,3
277,317,1.1866,-0.17454,-0.03649,3,-60,5.8383,922.25,3
278,317.25,1.1866,-0.17454,-0.03649,3,-60.5,0.65501,925.25,3
279,318,1.1749,-0.17454,-0.047893,3,-60.5,0.948,924.75,3
280,318.25,1.1749,-0.17454,-0.047893,3,-60.5,1.2609,924.25,3
281,319.5,1.2101,-0.16306,-0.025087,3,-60.5,1.5693,923.75,3
282,319.75,1.2101,-0.16306,-0.025087,3,-61,0.5599,925.25,3
283,320,1.2101,-0.16306,-0.025087,3,-60.5,5.0575,923.25,3
284,320.25,1.2101,-0.16306,-0.025087,3,-60,2.3194,922.75,3
285,320.5,1.2101,-0.16306,-0.025087,3,-60.5,6.1528,921.75,3
286,321.25,1.128,-0.14009,-0.059296,3,-60.5,0.10278,921.25,3
287,321.75,1.0694,-0.082679,-0.093505,3,-60.5,4.6832,923.75,3
288,322.25,1.0694,-0.082679,-0.093505,3,-61,0.52155,925.25,3
289,322.5,1.0694,-0.082679,-0.093505,3,-60,1.8607,923.25,3
290,323.25,1.1397,-0.11713,-0.070699,3,-60.5,1.3284,924.25,3
291,323.75,1.1397,-0.11713,-0.070699,3,-61,0.49394,920.75,3
292,324.25,1.1866,-0.17454,-0.059296,3,-60.5,4.7139,923.75,3
293,324.5,1.1866,-0.17454,-0.059296,3,-60.5,5.6895,922.25,3
294,324.75,1.1866,-0.17454,-0.059296,3,-60.5,1.8807,923.25,3
295,325,1.1866,-0.17454,-0.059296,3,-60.5,2.169,922.75,3
296,325.5,1.1866,-0.17454,-0.059296,3,-61,0.87744,924.75,3
297,326,1.1045,-0.11713,-0.082102,3,-61,0.43565,920.75,3
298,326.5,1.1045,-0.11713,-0.082102,3,-60.5,0.13959,921.25,3
299,326.75,1.1045,-0.11713,-0.082102,3,-60.5,1.6552,923.75,3
300,327.25,1.3039,-0.22048,0.0091224,2,-59,5.9856,925.25,3
301,327.5,1.3039,-0.22048,0.0091224,3,-60.5,2.3086,922.75,3
302,327.75,1.3039,-0.22048,0.0091224,3,-61,0.96948,924.75,3
303,328.25,1.3039,-0.22048,0.0091224,3,-60.5,1.2732,924.25,3
304,329.25,1.2218,-0.17454,-0.013684,3,-61,4.6572,923.75,3
305,329.5,1.2218,-0.17454,-0.013684,2,-58.5,5.8399,925.25,3
306,330,1.2218,-0.17454,-0.013684,3,-60.5,2.1921,922.75,3
307,330.25,1.2218,-0.17454,-0.013684,3,-61,0.91732,924.75,3
308,330.5,1.2218,-0.17454,-0.013684,2,-57.5,0.21476,924.25,3
309,330.75,1.2218,-0.17454,-0.013684,3,-61.5,0.21016,925.75,3
310,331.25,1.128,-0.11713,-0.070699,3,-61,6.2817,921.25,3
311,332,1.0694,-0.071196,-0.082102,3,-61.5,4.9824,923.25,3
312,332.5,1.0694,-0.071196,-0.082102,3,-60.5,2.2151,922.75,3
313,333.25,1.1163,-0.11713,-0.070699,3,-61.5,0.20555,925.75,3
314,333.5,1.1163,-0.11713,-0.070699,3,-61,0.36355,920.75,3
315,333.75,1.1163,-0.11713,-0.070699,3,-61,6.2694,921.25,3
316,334.5,1.128,-0.10565,-0.047893,2,-58.5,5.8598,925.25,3
317,334.75,1.128,-0.10565,-0.047893,3,-61,5.2738,922.75,3
318,335,1.128,-0.10565,-0.047893,3,-61,0.89891,924.75,3
319,335.75,1.0928,-0.10565,-0.070699,3,-61.5,0.17641,925.75,3
320,336,1.0928,-0.10565,-0.070699,3,-60.5,6.277,921.25,3
321,336.25,1.0928,-0.10565,-0.070699,3,-60.5,3.8165,920.25,3
322,336.5,1.0928,-0.10565,-0.070699,3,-60.5,4.6342,923.75,3
323,336.75,1.0928,-0.10565,-0.070699,2,-58.5,5.8491,925.25,3
324,337,1.0928,-0.10565,-0.070699,3,-60,1.8239,923.25,3
325,337.75,1.1045,-0.094162,-0.059296,3,-60.5,6.0055,921.75,3
326,338,1.1045,-0.094162,-0.059296,3,-61,0.23317,925.75,3
327,338.75,1.0694,-0.094162,-0.093505,3,-61,3.8748,920.25,3
328,339,1.0694,-0.094162,-0.093505,3,-60.5,5.6589,922.25,3
329,339.25,1.0694,-0.094162,-0.093505,2,-59,5.8107,925.25,3
330,340,1.1983,-0.15158,-0.025087,3,-60.5,0.85443,924.75,3
331,340.25,1.1983,-0.15158,-0.025087,3,-60.5,5.9703,921.75,3
332,340.5,1.1983,-0.15158,-0.025087,3,-61.5,0.21322,925.75,3
333,341.75,1.1749,-0.14009,-0.025087,3,-61,0.53229,925.25,3
334,342,1.1749,-0.14009,-0.025087,3,-60,1.853,923.25,3
335,342.25,1.1749,-0.14009,-0.025087,3,-61,0.8713,924.75,3
336,342.75,1.3156,-0.19751,0.031928,3,-61.5,0.16874,925.75,3
337,343.5,1.3273,-0.15158,0.054735,3,-61.5,0.66728,920.25,3
338,343.75,1.3273,-0.15158,0.054735,3,-61,5.7586,922.25,3
339,344.25,1.3273,-0.15158,0.054735,3,-61,0.57064,925.25,3
340,344.5,1.3273,-0.15158,0.054735,3,-60.5,5.2984,922.75,3
341,345.25,1.2218,-0.12861,0.0091224,3,-61,1.1566,924.25,3
342,345.5,1.2218,-0.12861,0.0091224,3,-61.5,0.28992,920.75,3
343,345.75,1.2218,-0.12861,0.0091224,3,-61.5,6.2663,921.25,3
344,346,1.2218,-0.12861,0.0091224,3,-61.5,3.7859,920.25,3
345,346.25,1.2218,-0.12861,0.0091224,3,-61,5.6665,922.25,3
346,347,1.2218,-0.15158,-0.0022806,3,-60.5,5.2968,922.75,3
347,348.25,1.2452,-0.12861,0.020525,3,-61,6.2678,921.25,3
348,349,1.2218,-0.12861,-0.0022806,3,-61,5.645,922.25,3
349,349.75,1.128,-0.071196,-0.03649,3,-61,5.9288,921.75,3
350,350.25,1.128,-0.071196,-0.03649,3,-61.5,0.076699,925.75,3
351,351,1.0811,-0.036746,-0.070699,3,-61.5,0.65961,920.25,3
352,351.25,1.0811,-0.036746,-0.070699,3,-61,5.6481,922.25,3
353,351.5,1.0811,-0.036746,-0.070699,2,-59,5.8353,925.25,3
354,351.75,1.0811,-0.036746,-0.070699,3,-60.5,1.827,923.25,3
355,352,1.0811,-0.036746,-0.070699,3,-61.5,3.9439,924.75,3
